Program, Package , Core(s) , GPU , DRAM? , Time (sec), Peak Memory Usage (KB), PowerCap (uW)
exe/bubbleSort.py 10000 , 940.174377 , 844.809021 , 0.520081 , 0.000000 ,  5.98006E+07, 2456, 50000000 
exe/bubbleSort.py 10000 , 882.510010 , 776.539917 , 0.527161 , 0.000000 ,  6.43247E+07, 2384, 50000000 
exe/bubbleSort.py 10000 , 873.904358 , 768.561157 , 0.470886 , 0.000000 ,  6.39599E+07, 2456, 50000000 
exe/bubbleSort.py 10000 , 870.676514 , 764.625305 , 0.478699 , 0.000000 ,  6.44511E+07, 2456, 50000000 
exe/bubbleSort.py 10000 , 870.642639 , 764.877625 , 0.498474 , 0.000000 ,  6.42289E+07, 2456, 50000000 
exe/bubbleSort 30000 , 20.045898 , 17.396118 , 0.638733 , 0.000000 ,  1.17358E+06, 2400, 50000000 
exe/bubbleSort 30000 , 17.702820 , 15.898010 , 0.047119 , 0.000000 ,  1.10243E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.641418 , 15.845886 , 0.037964 , 0.000000 ,  1.11353E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.591248 , 15.721130 , 0.043213 , 0.000000 ,  1.12002E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.557861 , 15.780334 , 0.039429 , 0.000000 ,  1.11272E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.529114 , 15.694702 , 0.043579 , 0.000000 ,  1.12628E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.508057 , 15.726624 , 0.042664 , 0.000000 ,  1.10631E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.498596 , 15.722900 , 0.040894 , 0.000000 ,  1.10546E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.476257 , 15.684875 , 0.039490 , 0.000000 ,  1.10703E+06, 2472, 50000000 
exe/bubbleSort 30000 , 17.450500 , 15.539307 , 0.040466 , 0.000000 ,  1.13571E+06, 2472, 50000000 
exe/bubbleSort 20000 , 8.820740 , 7.569519 , 0.341003 , 0.000000 ,  514886, 2364, 50000000 
exe/bubbleSort 20000 , 7.636230 , 6.846741 , 0.035828 , 0.000000 ,  475399, 2436, 50000000 
exe/bubbleSort 20000 , 7.580627 , 6.782898 , 0.032959 , 0.000000 ,  474442, 2436, 50000000 
exe/bubbleSort 20000 , 7.556580 , 6.783569 , 0.029663 , 0.000000 ,  466488, 2436, 50000000 
exe/bubbleSort 20000 , 7.555054 , 6.766296 , 0.034973 , 0.000000 ,  471967, 2436, 50000000 
exe/bubbleSort 20000 , 7.540222 , 6.758057 , 0.026062 , 0.000000 ,  482036, 2436, 50000000 
exe/bubbleSort 20000 , 7.514771 , 6.746033 , 0.025330 , 0.000000 ,  478942, 2436, 50000000 
exe/bubbleSort 20000 , 7.435974 , 6.657104 , 0.025085 , 0.000000 ,  475997, 2436, 50000000 
exe/bubbleSort 20000 , 7.431885 , 6.628601 , 0.019226 , 0.000000 ,  493968, 2436, 50000000 
exe/bubbleSort 20000 , 7.376648 , 6.563599 , 0.028992 , 0.000000 ,  488405, 2436, 50000000 
exe/bubbleSort 10000 , 1.887268 , 1.628967 , 0.046265 , 0.000000 ,  126475, 2412, 50000000 
exe/bubbleSort 10000 , 1.808960 , 1.582947 , 0.046204 , 0.000000 ,  111290, 2412, 50000000 
exe/bubbleSort 10000 , 1.787598 , 1.581055 , 0.031738 , 0.000000 ,  108465, 2412, 50000000 
exe/bubbleSort 10000 , 1.737488 , 1.537720 , 0.023376 , 0.000000 ,  111157, 2412, 50000000 
exe/bubbleSort 10000 , 1.736206 , 1.522461 , 0.027283 , 0.000000 ,  106488, 2412, 50000000 
exe/bubbleSort 10000 , 1.699280 , 1.496460 , 0.027161 , 0.000000 ,  108099, 2412, 50000000 
exe/bubbleSort 10000 , 1.638000 , 1.426208 , 0.027527 , 0.000000 ,  107696, 2412, 50000000 
exe/bubbleSort 10000 , 1.595642 , 1.349121 , 0.017822 , 0.000000 ,  136118, 2412, 50000000 
exe/bubbleSort 10000 , 1.585999 , 1.346558 , 0.028015 , 0.000000 ,  137234, 2340, 50000000 
exe/bubbleSort 10000 , 1.549805 , 1.311584 , 0.021240 , 0.000000 ,  137751, 2412, 50000000 
exe/selectionSort.py 30000 , 420.287048 , 378.680786 , 0.274231 , 0.000000 ,  2.58959E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 416.182922 , 374.768066 , 0.292725 , 0.000000 ,  2.57697E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 415.370667 , 374.731262 , 0.066345 , 0.000000 ,  2.54632E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 411.848694 , 368.189819 , 0.291260 , 0.000000 ,  2.71203E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 410.476318 , 368.200012 , 0.260803 , 0.000000 ,  2.62896E+07, 2460, 60000000 
exe/selectionSort.py 30000 , 409.682556 , 368.965210 , 0.252014 , 0.000000 ,  2.55027E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 407.542114 , 366.889221 , 0.238647 , 0.000000 ,  2.54724E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 406.719116 , 366.167053 , 0.247986 , 0.000000 ,  2.53981E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 404.862061 , 363.735168 , 0.269897 , 0.000000 ,  2.56398E+07, 2532, 60000000 
exe/selectionSort.py 30000 , 401.555725 , 359.797302 , 0.235962 , 0.000000 ,  2.59855E+07, 2532, 60000000 
exe/selectionSort.py 20000 , 422.579041 , 381.401855 , 0.312378 , 0.000000 ,  2.56153E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 418.887024 , 377.716675 , 0.261292 , 0.000000 ,  2.56466E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 410.932068 , 370.490906 , 0.282349 , 0.000000 ,  2.54325E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 403.336304 , 361.838196 , 0.261292 , 0.000000 ,  2.58011E+07, 2364, 60000000 
exe/selectionSort.py 20000 , 398.235901 , 356.896729 , 0.135620 , 0.000000 ,  2.57997E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 380.467102 , 335.260803 , 0.223450 , 0.000000 ,  2.74492E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 378.109680 , 332.779602 , 0.263550 , 0.000000 ,  2.74746E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 377.939087 , 332.771301 , 0.214233 , 0.000000 ,  2.74261E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 377.908142 , 332.865295 , 0.255371 , 0.000000 ,  2.73192E+07, 2436, 60000000 
exe/selectionSort.py 20000 , 377.019958 , 331.627441 , 0.252380 , 0.000000 ,  2.75601E+07, 2436, 60000000 
exe/selectionSort.py 10000 , 410.642944 , 369.987488 , 0.282715 , 0.000000 ,  2.54496E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 409.432007 , 368.842346 , 0.265686 , 0.000000 ,  2.54582E+07, 2464, 60000000 
exe/selectionSort.py 10000 , 408.646423 , 365.753784 , 0.253479 , 0.000000 ,  2.66877E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 407.717346 , 366.993774 , 0.273682 , 0.000000 ,  2.54508E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 407.448608 , 366.888611 , 0.242004 , 0.000000 ,  2.54221E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 407.245972 , 366.908630 , 0.256287 , 0.000000 ,  2.53359E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 406.976379 , 366.536865 , 0.244751 , 0.000000 ,  2.53615E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 386.028625 , 340.883484 , 0.258667 , 0.000000 ,  2.75206E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 377.364807 , 331.672180 , 0.226990 , 0.000000 ,  2.77583E+07, 2536, 60000000 
exe/selectionSort.py 10000 , 375.590515 , 329.885925 , 0.277649 , 0.000000 ,  2.77251E+07, 2536, 60000000 
exe/selectionSort 30000 , 19.808960 , 17.622375 , 0.051270 , 0.000000 ,  1.29347E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.608154 , 17.454224 , 0.032837 , 0.000000 ,  1.31282E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.604309 , 17.505127 , 0.045715 , 0.000000 ,  1.29182E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.559265 , 17.468628 , 0.051086 , 0.000000 ,  1.2771E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.530273 , 17.460571 , 0.045105 , 0.000000 ,  1.28745E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.484192 , 17.434204 , 0.038025 , 0.000000 ,  1.28072E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.444092 , 17.311584 , 0.046509 , 0.000000 ,  1.28368E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.410583 , 17.348816 , 0.041565 , 0.000000 ,  1.28083E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.366028 , 17.296875 , 0.031189 , 0.000000 ,  1.28841E+06, 2408, 60000000 
exe/selectionSort 30000 , 19.358948 , 17.287537 , 0.033691 , 0.000000 ,  1.28989E+06, 2336, 60000000 
exe/selectionSort 20000 , 8.721191 , 7.779236 , 0.036072 , 0.000000 ,  567315, 2416, 60000000 
exe/selectionSort 20000 , 8.699829 , 7.754333 , 0.027039 , 0.000000 ,  577191, 2344, 60000000 
exe/selectionSort 20000 , 8.623474 , 7.675171 , 0.034058 , 0.000000 ,  573120, 2416, 60000000 
exe/selectionSort 20000 , 8.617676 , 7.658752 , 0.025085 , 0.000000 ,  595377, 2416, 60000000 
exe/selectionSort 20000 , 8.588989 , 7.672302 , 0.026978 , 0.000000 ,  574946, 2416, 60000000 
exe/selectionSort 20000 , 8.564148 , 7.618286 , 0.025024 , 0.000000 ,  583252, 2416, 60000000 
exe/selectionSort 20000 , 8.538147 , 7.621460 , 0.029175 , 0.000000 ,  569224, 2416, 60000000 
exe/selectionSort 20000 , 8.534668 , 7.579590 , 0.029236 , 0.000000 ,  586117, 2416, 60000000 
exe/selectionSort 20000 , 8.526306 , 7.594604 , 0.031128 , 0.000000 ,  571178, 2416, 60000000 
exe/selectionSort 20000 , 8.470642 , 7.558044 , 0.030762 , 0.000000 ,  567824, 2416, 60000000 
exe/selectionSort 10000 , 2.172424 , 1.931091 , 0.023376 , 0.000000 ,  138310, 2428, 60000000 
exe/selectionSort 10000 , 2.128784 , 1.878845 , 0.036011 , 0.000000 ,  136727, 2428, 60000000 
exe/selectionSort 10000 , 2.097961 , 1.844116 , 0.025024 , 0.000000 ,  135859, 2428, 60000000 
exe/selectionSort 10000 , 2.095459 , 1.834229 , 0.034485 , 0.000000 ,  137746, 2428, 60000000 
exe/selectionSort 10000 , 2.081360 , 1.838745 , 0.017639 , 0.000000 ,  135459, 2428, 60000000 
exe/selectionSort 10000 , 2.065796 , 1.827759 , 0.026245 , 0.000000 ,  137469, 2428, 60000000 
exe/selectionSort 10000 , 2.060791 , 1.811646 , 0.023132 , 0.000000 ,  142687, 2356, 60000000 
exe/selectionSort 10000 , 2.023804 , 1.781067 , 0.021790 , 0.000000 ,  141820, 2428, 60000000 
exe/selectionSort 10000 , 1.996094 , 1.742554 , 0.018494 , 0.000000 ,  152830, 2428, 60000000 
exe/selectionSort 10000 , 1.929810 , 1.683228 , 0.021606 , 0.000000 ,  145970, 2428, 60000000 
exe/radixSort.py 30000 , 67.261108 , 60.927673 , 0.078552 , 0.000000 ,  3.9335E+06, 2420, 60000000 
exe/radixSort.py 30000 , 65.358215 , 59.205505 , 0.053894 , 0.000000 ,  3.87058E+06, 2348, 60000000 
exe/radixSort.py 30000 , 64.264404 , 57.805176 , 0.068970 , 0.000000 ,  3.99859E+06, 2420, 60000000 
exe/radixSort.py 30000 , 63.840027 , 57.431763 , 0.055054 , 0.000000 ,  3.97634E+06, 2420, 60000000 
exe/radixSort.py 30000 , 63.600952 , 57.232239 , 0.058044 , 0.000000 ,  3.95052E+06, 2420, 60000000 
exe/radixSort.py 30000 , 63.325562 , 56.961914 , 0.062622 , 0.000000 ,  3.93763E+06, 2420, 60000000 
exe/radixSort.py 30000 , 63.010254 , 56.633179 , 0.078979 , 0.000000 ,  3.94179E+06, 2420, 60000000 
exe/radixSort.py 30000 , 59.124634 , 52.381287 , 0.072021 , 0.000000 ,  4.07204E+06, 2420, 60000000 
exe/radixSort.py 30000 , 58.721680 , 51.950928 , 0.073120 , 0.000000 ,  4.08608E+06, 2420, 60000000 
exe/radixSort.py 30000 , 58.627686 , 51.899719 , 0.062927 , 0.000000 ,  4.06518E+06, 2420, 60000000 
exe/radixSort.py 20000 , 65.173340 , 58.947144 , 0.068054 , 0.000000 ,  3.8683E+06, 2444, 60000000 
exe/radixSort.py 20000 , 62.733643 , 56.355469 , 0.076416 , 0.000000 ,  3.94123E+06, 2444, 60000000 
exe/radixSort.py 20000 , 62.489380 , 56.118225 , 0.069336 , 0.000000 ,  3.93978E+06, 2444, 60000000 
exe/radixSort.py 20000 , 62.467102 , 56.080566 , 0.079712 , 0.000000 ,  3.94255E+06, 2444, 60000000 
exe/radixSort.py 20000 , 61.612305 , 55.194153 , 0.058960 , 0.000000 ,  3.96657E+06, 2444, 60000000 
exe/radixSort.py 20000 , 60.921448 , 54.525024 , 0.058838 , 0.000000 ,  3.95788E+06, 2444, 60000000 
exe/radixSort.py 20000 , 59.040039 , 52.171692 , 0.069702 , 0.000000 ,  4.14094E+06, 2444, 60000000 
exe/radixSort.py 20000 , 58.536499 , 51.749451 , 0.063599 , 0.000000 ,  4.10154E+06, 2444, 60000000 
exe/radixSort.py 20000 , 58.022278 , 51.259827 , 0.054321 , 0.000000 ,  4.08187E+06, 2444, 60000000 
exe/radixSort.py 20000 , 57.854065 , 51.045715 , 0.048767 , 0.000000 ,  4.11429E+06, 2372, 60000000 
exe/radixSort.py 10000 , 65.999268 , 59.776611 , 0.076477 , 0.000000 ,  3.86176E+06, 2408, 60000000 
exe/radixSort.py 10000 , 65.519653 , 59.293640 , 0.065247 , 0.000000 ,  3.89391E+06, 2408, 60000000 
exe/radixSort.py 10000 , 65.179321 , 58.608765 , 0.066101 , 0.000000 ,  4.07706E+06, 2408, 60000000 
exe/radixSort.py 10000 , 64.567078 , 58.451355 , 0.060364 , 0.000000 ,  3.83855E+06, 2408, 60000000 
exe/radixSort.py 10000 , 64.564331 , 58.427307 , 0.064880 , 0.000000 ,  3.83914E+06, 2408, 60000000 
exe/radixSort.py 10000 , 64.450378 , 58.258606 , 0.051514 , 0.000000 ,  3.86864E+06, 2336, 60000000 
exe/radixSort.py 10000 , 64.320435 , 58.207092 , 0.060730 , 0.000000 ,  3.83036E+06, 2408, 60000000 
exe/radixSort.py 10000 , 63.361450 , 56.980286 , 0.061035 , 0.000000 ,  3.94916E+06, 2408, 60000000 
exe/radixSort.py 10000 , 62.862793 , 56.501404 , 0.066772 , 0.000000 ,  3.9386E+06, 2408, 60000000 
exe/radixSort.py 10000 , 58.624573 , 51.776123 , 0.071777 , 0.000000 ,  4.13273E+06, 2408, 60000000 
exe/radixSort 30000 , 0.033447 , 0.016968 , 0.002930 , 0.000000 ,  6520, 2432, 60000000 
exe/radixSort 30000 , 0.031738 , 0.018921 , 0.000427 , 0.000000 ,  6460, 2432, 60000000 
exe/radixSort 30000 , 0.030029 , 0.016785 , 0.000549 , 0.000000 ,  6306, 2432, 60000000 
exe/radixSort 30000 , 0.026672 , 0.014526 , 0.000000 , 0.000000 ,  6265, 2428, 60000000 
exe/radixSort 30000 , 0.025269 , 0.016418 , 0.000000 , 0.000000 ,  6284, 2432, 60000000 
exe/radixSort 30000 , 0.023743 , 0.015198 , 0.000000 , 0.000000 ,  6354, 2432, 60000000 
exe/radixSort 30000 , 0.023193 , 0.014771 , 0.000000 , 0.000000 ,  6451, 2432, 60000000 
exe/radixSort 30000 , 0.022827 , 0.015198 , 0.000000 , 0.000000 ,  6779, 2432, 60000000 
exe/radixSort 30000 , 0.022766 , 0.013916 , 0.000000 , 0.000000 ,  6336, 2432, 60000000 
exe/radixSort 30000 , 0.022217 , 0.014099 , 0.000000 , 0.000000 ,  6655, 2432, 60000000 
exe/radixSort 20000 , 0.060608 , 0.055176 , 0.000000 , 0.000000 ,  2730, 2508, 60000000 
exe/radixSort 20000 , 0.054932 , 0.040222 , 0.001465 , 0.000000 ,  2360, 2508, 60000000 
exe/radixSort 20000 , 0.045654 , 0.025269 , 0.006592 , 0.000000 ,  5741, 2508, 60000000 
exe/radixSort 20000 , 0.041138 , 0.043945 , 0.000122 , 0.000000 ,  2280, 2508, 60000000 
exe/radixSort 20000 , 0.039856 , 0.034180 , 0.000000 , 0.000000 ,  3876, 2508, 60000000 
exe/radixSort 20000 , 0.037537 , 0.026306 , 0.000000 , 0.000000 ,  5684, 2436, 60000000 
exe/radixSort 20000 , 0.034485 , 0.021545 , 0.003357 , 0.000000 ,  3575, 2508, 60000000 
exe/radixSort 20000 , 0.031250 , 0.016357 , 0.001099 , 0.000000 ,  5312, 2508, 60000000 
exe/radixSort 20000 , 0.030823 , 0.028381 , 0.000977 , 0.000000 ,  2272, 2508, 60000000 
exe/radixSort 20000 , 0.021606 , 0.014343 , 0.000000 , 0.000000 ,  5324, 2508, 60000000 
exe/radixSort 10000 , 0.028931 , 0.015625 , 0.000000 , 0.000000 ,  6021, 2476, 60000000 
exe/radixSort 10000 , 0.027771 , 0.015381 , 0.000000 , 0.000000 ,  6382, 2476, 60000000 
exe/radixSort 10000 , 0.027649 , 0.014526 , 0.000000 , 0.000000 ,  6217, 2476, 60000000 
exe/radixSort 10000 , 0.026123 , 0.015015 , 0.002136 , 0.000000 ,  6376, 2476, 60000000 
exe/radixSort 10000 , 0.024963 , 0.015930 , 0.000000 , 0.000000 ,  6067, 2476, 60000000 
exe/radixSort 10000 , 0.024414 , 0.015991 , 0.000000 , 0.000000 ,  5989, 2476, 60000000 
exe/radixSort 10000 , 0.023682 , 0.016724 , 0.000000 , 0.000000 ,  3922, 2476, 60000000 
exe/radixSort 10000 , 0.023438 , 0.014526 , 0.000000 , 0.000000 ,  6268, 2476, 60000000 
exe/radixSort 10000 , 0.022400 , 0.015442 , 0.000000 , 0.000000 ,  6465, 2404, 60000000 
exe/radixSort 10000 , 0.021851 , 0.015625 , 0.001221 , 0.000000 ,  4478, 2476, 60000000 
exe/insertionSort.py 30000 , 445.961670 , 403.345947 , 0.220459 , 0.000000 ,  2.68337E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 432.097778 , 387.891785 , 0.308044 , 0.000000 ,  2.75355E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 431.552185 , 388.127014 , 0.285461 , 0.000000 ,  2.72493E+07, 2444, 60000000 
exe/insertionSort.py 30000 , 423.539673 , 379.115723 , 0.283142 , 0.000000 ,  2.75908E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 398.518372 , 350.807129 , 0.269470 , 0.000000 ,  2.8928E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 397.286194 , 349.120667 , 0.293213 , 0.000000 ,  2.92478E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 396.285461 , 348.279907 , 0.232910 , 0.000000 ,  2.91662E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 395.746704 , 347.846497 , 0.220154 , 0.000000 ,  2.91452E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 395.311951 , 347.050476 , 0.190063 , 0.000000 ,  2.93698E+07, 2516, 60000000 
exe/insertionSort.py 30000 , 395.172791 , 347.129333 , 0.226135 , 0.000000 ,  2.92111E+07, 2516, 60000000 
exe/insertionSort.py 20000 , 437.265381 , 393.835876 , 0.325439 , 0.000000 ,  2.70459E+07, 2352, 60000000 
exe/insertionSort.py 20000 , 436.040405 , 392.683960 , 0.224609 , 0.000000 ,  2.70806E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 433.597656 , 390.072144 , 0.313416 , 0.000000 ,  2.71202E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 432.980652 , 389.865662 , 0.275818 , 0.000000 ,  2.70438E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 432.366455 , 389.013367 , 0.252625 , 0.000000 ,  2.72892E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 428.652954 , 385.682312 , 0.245728 , 0.000000 ,  2.69916E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 426.087952 , 381.588562 , 0.237000 , 0.000000 ,  2.76895E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 422.462463 , 378.336792 , 0.257874 , 0.000000 ,  2.74368E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 396.382019 , 348.240845 , 0.291626 , 0.000000 ,  2.92229E+07, 2424, 60000000 
exe/insertionSort.py 20000 , 395.366882 , 347.825012 , 0.194275 , 0.000000 ,  2.88989E+07, 2424, 60000000 
exe/insertionSort.py 10000 , 436.851501 , 393.038513 , 0.251099 , 0.000000 ,  2.73563E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 436.597534 , 392.901245 , 0.296265 , 0.000000 ,  2.74447E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 435.801208 , 392.251709 , 0.251953 , 0.000000 ,  2.71982E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 431.687073 , 388.167603 , 0.251587 , 0.000000 ,  2.71689E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 424.114441 , 379.897095 , 0.197388 , 0.000000 ,  2.75538E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 423.432495 , 379.241943 , 0.287720 , 0.000000 ,  2.74395E+07, 2400, 60000000 
exe/insertionSort.py 10000 , 422.068481 , 377.868347 , 0.210388 , 0.000000 ,  2.75438E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 396.315002 , 347.945312 , 0.286438 , 0.000000 ,  2.93655E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 394.039795 , 345.709656 , 0.295105 , 0.000000 ,  2.93388E+07, 2472, 60000000 
exe/insertionSort.py 10000 , 393.221863 , 344.913025 , 0.270508 , 0.000000 ,  2.93346E+07, 2472, 60000000 
exe/insertionSort 30000 , 3.450745 , 3.116333 , 0.020508 , 0.000000 ,  191741, 2528, 60000000 
exe/insertionSort 30000 , 3.292969 , 2.967773 , 0.020447 , 0.000000 ,  188699, 2528, 60000000 
exe/insertionSort 30000 , 3.226562 , 2.902893 , 0.015930 , 0.000000 ,  192900, 2528, 60000000 
exe/insertionSort 30000 , 3.220581 , 2.892456 , 0.022949 , 0.000000 ,  192289, 2528, 60000000 
exe/insertionSort 30000 , 3.209473 , 2.873962 , 0.031067 , 0.000000 ,  189954, 2528, 60000000 
exe/insertionSort 30000 , 3.207031 , 2.893799 , 0.021912 , 0.000000 ,  186581, 2528, 60000000 
exe/insertionSort 30000 , 3.199951 , 2.868286 , 0.031128 , 0.000000 ,  192844, 2524, 60000000 
exe/insertionSort 30000 , 3.198669 , 2.873352 , 0.023438 , 0.000000 ,  186675, 2528, 60000000 
exe/insertionSort 30000 , 3.173706 , 2.866638 , 0.022339 , 0.000000 ,  186645, 2528, 60000000 
exe/insertionSort 30000 , 3.063782 , 2.754333 , 0.015930 , 0.000000 ,  193002, 2528, 60000000 
exe/insertionSort 20000 , 1.847778 , 1.678284 , 0.025208 , 0.000000 ,  91294, 2520, 60000000 
exe/insertionSort 20000 , 1.503113 , 1.322083 , 0.033386 , 0.000000 ,  86807, 2520, 60000000 
exe/insertionSort 20000 , 1.502625 , 1.338928 , 0.023376 , 0.000000 ,  86060, 2520, 60000000 
exe/insertionSort 20000 , 1.493408 , 1.326782 , 0.021912 , 0.000000 ,  84581, 2520, 60000000 
exe/insertionSort 20000 , 1.479248 , 1.312805 , 0.032288 , 0.000000 ,  88703, 2520, 60000000 
exe/insertionSort 20000 , 1.466736 , 1.298462 , 0.021912 , 0.000000 ,  85615, 2520, 60000000 
exe/insertionSort 20000 , 1.466492 , 1.296692 , 0.023682 , 0.000000 ,  85775, 2520, 60000000 
exe/insertionSort 20000 , 1.430969 , 1.274170 , 0.022949 , 0.000000 ,  91071, 2448, 60000000 
exe/insertionSort 20000 , 1.362854 , 1.167297 , 0.021729 , 0.000000 ,  106122, 2520, 60000000 
exe/insertionSort 20000 , 1.247742 , 1.073608 , 0.016052 , 0.000000 ,  105420, 2520, 60000000 
exe/insertionSort 10000 , 0.592651 , 0.536621 , 0.010864 , 0.000000 ,  23903, 2472, 60000000 
exe/insertionSort 10000 , 0.553223 , 0.496887 , 0.008362 , 0.000000 ,  28461, 2400, 60000000 
exe/insertionSort 10000 , 0.352478 , 0.308228 , 0.006287 , 0.000000 ,  22834, 2472, 60000000 
exe/insertionSort 10000 , 0.287598 , 0.210388 , 0.013306 , 0.000000 ,  37186, 2472, 60000000 
exe/insertionSort 10000 , 0.283264 , 0.218689 , 0.011414 , 0.000000 ,  32771, 2472, 60000000 
exe/insertionSort 10000 , 0.279419 , 0.214417 , 0.014282 , 0.000000 ,  36481, 2472, 60000000 
exe/insertionSort 10000 , 0.277588 , 0.199585 , 0.015869 , 0.000000 ,  39164, 2472, 60000000 
exe/insertionSort 10000 , 0.277161 , 0.201843 , 0.013733 , 0.000000 ,  37948, 2472, 60000000 
exe/insertionSort 10000 , 0.275757 , 0.213074 , 0.016235 , 0.000000 ,  36301, 2472, 60000000 
exe/insertionSort 10000 , 0.262268 , 0.186035 , 0.012390 , 0.000000 ,  39620, 2472, 60000000 
exe/bubbleSort.py 30000 , 990.769348 , 887.474792 , 0.474121 , 0.000000 ,  6.43458E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 965.218689 , 869.817261 , 0.359253 , 0.000000 ,  5.96457E+07, 2408, 60000000 
exe/bubbleSort.py 30000 , 962.261536 , 865.743469 , 0.549866 , 0.000000 ,  6.02329E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 959.244385 , 863.666748 , 0.525024 , 0.000000 ,  5.96561E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 954.707764 , 859.416016 , 0.508240 , 0.000000 ,  5.99976E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 938.353027 , 840.993103 , 0.489746 , 0.000000 ,  6.06108E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 927.922607 , 830.768005 , 0.465149 , 0.000000 ,  6.04838E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 924.688110 , 812.973328 , 0.510010 , 0.000000 ,  6.78642E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 873.242920 , 767.603577 , 0.477112 , 0.000000 ,  6.41863E+07, 2412, 60000000 
exe/bubbleSort.py 30000 , 868.813354 , 763.682922 , 0.500610 , 0.000000 ,  6.38882E+07, 2412, 60000000 
exe/bubbleSort.py 20000 , 966.031616 , 870.380798 , 0.531372 , 0.000000 ,  5.96059E+07, 2536, 60000000 
exe/bubbleSort.py 20000 , 965.774658 , 869.768066 , 0.539124 , 0.000000 ,  5.98709E+07, 2536, 60000000 
exe/bubbleSort.py 20000 , 954.860168 , 860.042358 , 0.493835 , 0.000000 ,  5.96889E+07, 2536, 60000000 
exe/bubbleSort.py 20000 , 952.784790 , 857.627686 , 0.501648 , 0.000000 ,  5.96736E+07, 2536, 60000000 
exe/bubbleSort.py 20000 , 951.466797 , -261288.573853 , 0.510620 , 0.000000 ,  6.01889E+07, 2536, 60000000 
exe/bubbleSort.py 20000 , 945.294556 , 850.301697 , 0.511597 , 0.000000 ,  5.95314E+07, 2536, 60000000 
exe/bubbleSort.py 20000 , 941.542480 , 843.091797 , 0.476624 , 0.000000 ,  6.12953E+07, 2536, 60000000 
exe/bubbleSort.py 20000 , 873.228638 , 767.065857 , 0.446655 , 0.000000 ,  6.45236E+07, 2536, 60000000 
